ts,ts_iso,topic,device_type,device_id,voltage,current_signed,current,power_signed,power,direction,ip,raw_payload
1771246733704,2026-02-16T18:58:53,battery/data,,,,,,,,,,"{""uptime_ms"":5964525,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246738696,2026-02-16T18:58:58,battery/data,,,,,,,,,,"{""uptime_ms"":5969526,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246743675,2026-02-16T18:59:03,battery/data,,,,,,,,,,"{""uptime_ms"":5974527,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246748672,2026-02-16T18:59:08,battery/data,,,,,,,,,,"{""uptime_ms"":5979528,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246753675,2026-02-16T18:59:13,battery/data,,,,,,,,,,"{""uptime_ms"":5984529,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246758676,2026-02-16T18:59:18,battery/data,,,,,,,,,,"{""uptime_ms"":5989530,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246763676,2026-02-16T18:59:23,battery/data,,,,,,,,,,"{""uptime_ms"":5994531,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246768675,2026-02-16T18:59:28,battery/data,,,,,,,,,,"{""uptime_ms"":5999532,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246773678,2026-02-16T18:59:33,battery/data,,,,,,,,,,"{""uptime_ms"":6004533,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246778683,2026-02-16T18:59:38,battery/data,,,,,,,,,,"{""uptime_ms"":6009534,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246783679,2026-02-16T18:59:43,battery/data,,,,,,,,,,"{""uptime_ms"":6014535,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246788686,2026-02-16T18:59:48,battery/data,,,,,,,,,,"{""uptime_ms"":6019536,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246793690,2026-02-16T18:59:53,battery/data,,,,,,,,,,"{""uptime_ms"":6024537,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246798681,2026-02-16T18:59:58,battery/data,,,,,,,,,,"{""uptime_ms"":6029538,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246803684,2026-02-16T19:00:03,battery/data,,,,,,,,,,"{""uptime_ms"":6034539,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246808696,2026-02-16T19:00:08,battery/data,,,,,,,,,,"{""uptime_ms"":6039540,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246813699,2026-02-16T19:00:13,battery/data,,,,,,,,,,"{""uptime_ms"":6044541,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246818701,2026-02-16T19:00:18,battery/data,,,,,,,,,,"{""uptime_ms"":6049542,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246823706,2026-02-16T19:00:23,battery/data,,,,,,,,,,"{""uptime_ms"":6054543,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246828685,2026-02-16T19:00:28,battery/data,,,,,,,,,,"{""uptime_ms"":6059544,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246833690,2026-02-16T19:00:33,battery/data,,,,,,,,,,"{""uptime_ms"":6064545,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246838688,2026-02-16T19:00:38,battery/data,,,,,,,,,,"{""uptime_ms"":6069546,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246843694,2026-02-16T19:00:43,battery/data,,,,,,,,,,"{""uptime_ms"":6074547,""bus_V"":3.848,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246848695,2026-02-16T19:00:48,battery/data,,,,,,,,,,"{""uptime_ms"":6079548,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246853692,2026-02-16T19:00:53,battery/data,,,,,,,,,,"{""uptime_ms"":6084549,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
